"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-08-16 03:36:06,2015-08-16 18:43:53,12.2786181730768,4.24326582019409,12.4198669037176,3.79371394665319,20.272741988499,51.2023455854536,3.36190231810461,51.4947604520363,44.2865351360725,57.5229031089686
2015-08-16 18:43:53,2015-08-17 03:46:00,12.8401999410189,3.02539360001534,12.8427294073733,6.76744529163399,18.9827644405346,49.302718644736,2.91714511119526,49.3500965843427,43.0473837355159,54.5839336809116
2015-08-17 03:46:00,2015-08-17 18:18:53,14.1988858144815,4.14318825027582,14.2425535806892,6.17659290169039,22.192823495409,47.7969380749691,3.59195993740883,47.8992307935265,40.6168062176977,54.6869236829343
2015-08-17 18:18:53,2015-08-18 03:46:06,15.3160087676169,3.09893536058025,15.4219923349172,8.86601169752835,21.3066249674759,46.9537752911635,3.30403334649453,47.0123893243311,40.6595133237354,53.4912345351577
2015-08-18 03:46:06,2015-08-18 18:33:57,14.4153234821566,3.97166285879905,14.4988942970346,7.21913798022885,22.7070424290124,47.9473000377177,3.21212601459817,48.0426013773898,41.9281214243194,54.369700556626
2015-08-18 18:33:57,2015-08-19 03:51:06,13.229263699902,2.88826709492058,13.1736927901902,7.72184702905778,19.0866695695591,48.6748926312168,2.94388694304742,48.8032420064404,42.8482038517776,54.0653527649032
2015-08-19 03:51:06,2015-08-19 18:33:53,12.5269678652059,3.87277970874164,12.6000030103977,4.51045525456354,20.3353049078259,49.0219520628342,3.39898501668649,48.9179800383086,42.1483430014927,55.864259086205
2015-08-19 18:33:53,2015-08-20 03:51:02,12.4025782047984,3.12049620053477,12.3962242529638,6.11147185504236,18.4270723212536,49.4150202831985,3.22227505703637,49.3344724523296,43.4453378889819,55.9758173080386
2015-08-20 03:51:02,2015-08-20 18:33:53,12.7623656282876,4.05005663288677,12.8563786428132,4.83249602122766,20.6010934868873,50.6853943341757,3.58248032833586,50.6794848583784,43.9893173642608,58.3648569375409
2015-08-20 18:33:53,2015-08-21 03:46:06,13.2604775715165,3.65484195117463,13.2447480453206,6.12964865175342,20.5591254300029,51.3567748551448,3.20396074199742,51.3535034140769,45.1490394655532,57.5153906201554
2015-08-21 03:46:06,2015-08-21 18:43:57,13.1036589576518,4.20310494937307,13.0137549456457,4.65403566884035,21.6292037137282,52.0931459177847,3.53127930942393,52.1273663199848,45.5194343017645,58.936338170476
2015-08-21 18:43:57,2015-08-22 03:41:06,12.34181414561,2.96647828061763,12.2728024007395,6.56839372081525,18.490614183231,52.8464214868201,3.06783467333211,52.8321445748246,46.8462078612172,59.3051575404931
2015-08-22 03:41:06,2015-08-22 18:28:57,13.6264600672666,4.06124793490405,13.5787733035786,5.56315645835037,21.6268393485059,52.9088904190638,3.72201430583547,52.7494336877044,46.0350410533375,60.5522059183143
